t	rollEr	q	u
9.4198141098	30.94	-114.703836669	-3.44111510008
9.42970395088	29.83	-112.236383887	-3.3670915166
9.43969702721	28.76	-107.074134657	-3.2122240397
9.44974398613	27.71	-104.50923588	-3.13527707641
9.45967698097	26.69	-102.688062983	-3.08064188949
9.46969413757	25.62	-106.816738784	-3.20450216351
9.47971200943	24.51	-110.801976296	-3.32405928888
9.48973107338	23.37	-113.783084501	-3.41349253504
9.49977612495	22.1	-126.430411089	-3.79291233267
9.50971794128	20.73	-137.801781338	-4.13405344013
9.51973795891	19.32	-140.718315369	-4.22154946106
9.52971816063	17.87	-145.287644529	-4.35862933588
9.5396630764	16.37	-150.830840046	-4.52492520138
9.54999303818	14.79	-152.953131304	-4.58859393911
9.55979704857	13.2	-162.178530678	-4.86535592033
9.56977200508	11.61	-159.399191166	-4.78197573498
9.57975697517	10.02	-159.239335244	-4.77718005731
9.58970594406	8.37	-165.846332287	-4.97538996861
9.59947395325	6.8	-160.72875958	-4.82186278741
9.60943698883	5.34	-146.54168278	-4.39625048339
9.6194319725	4.02	-132.066248748	-3.96198746243
9.62943100929	2.84	-118.011366985	-3.54034100956
9.63935709	1.71	-113.841508419	-3.41524525256
9.64945912361	0.47	-122.747562248	-3.68242686743
9.65947699547	-0.93	-139.750240373	-4.1925072112
9.66973304749	-2.38	-141.379938164	-4.24139814492
9.67972493172	-3.79	-141.114525281	-4.23343575843
9.69113397598	-5.02	-107.809205692	-3.23427617077
9.69972610474	-6.13	-129.188008214	-3.87564024641
9.70968294144	-7.05	-92.3988238111	-2.77196471433
9.71981811523	-7.84	-77.9463693249	-2.33839107975
9.72973704338	-8.7	-86.7029166166	-2.6010874985
9.73974108696	-9.72	-101.958772164	-3.05876316492
9.74974608421	-10.82	-109.945057668	-3.29835173005
9.75998401642	-11.9	-105.490051932	-3.16470155795
9.76972103119	-12.86	-98.5928462292	-2.95778538688
9.77975201607	-13.6	-73.7714201507	-2.21314260452
9.78967308998	-14.24	-64.5091454388	-1.93527436316
9.79965114594	-14.92	-68.1495476811	-2.04448643043
9.80971693993	-15.6	-67.5555252375	-2.02666575712
9.81972408295	-16.26	-65.9528897148	-1.97858669144
9.8297431469	-16.93	-66.8725145754	-2.00617543726
9.83977007866	-17.62	-68.8146699639	-2.06444009892
9.84977412224	-18.31	-68.9721105815	-2.06916331745
9.85974192619	-18.95	-64.2067202449	-1.92620160735
9.86970210075	-19.49	-54.2159172731	-1.62647751819
9.87965393066	-19.92	-43.208133969	-1.29624401907
9.88972997665	-20.25	-32.7509422176	-0.982528266528
9.89973497391	-20.51	-25.9870136307	-0.779610408922
9.90978598595	-20.76	-24.8731171573	-0.746193514719
9.91977500916	-21.03	-27.0296699048	-0.810890097143
9.93076705933	-21.32	-26.3827034531	-0.791481103592
9.93975615501	-21.63	-34.4862276211	-1.03458682863
9.94973802567	-21.9	-27.0490381446	-0.811471144338
9.95971012115	-22.11	-21.0587634486	-0.631762903457
9.96974301338	-22.22	-10.9639371688	-0.328918115064
9.97974801064	-22.27	-4.99750262129	-0.149925078639
9.98972415924	-22.28	-1.00239084196	-0.0300717252587
9.99973392487	-22.27	0.999024390244	0.0299707317073
10.009761095	-22.23	3.98916137623	0.119674841287
10.0200090408	-22.21	1.95161063676	0.0585483191029
10.0298609734	-22.12	9.13526354	0.2740579062
10.0397660732	-22.0	12.114971236	0.36344913708
10.0497610569	-21.84	16.0080301512	0.480240904537
10.0597729683	-21.66	17.9785850023	0.539357550068
10.0697519779	-21.45	21.0441725003	0.631325175009
10.0797920227	-21.22	22.908264349	0.687247930469
10.0897669792	-20.96	26.0652765429	0.781958296286
10.0997531414	-20.66	30.0415709681	0.901247129044
10.1097559929	-20.28	37.9891674413	1.13967502324
10.119795084	-19.74	53.7897299736	1.61369189921
10.1297020912	-19.07	67.6288999591	2.02886699877
10.1397790909	-18.29	77.4039918611	2.32211975583
10.1497480869	-17.43	86.2674632291	2.58802389687
10.1597909927	-16.53	89.6154974717	2.68846492415
10.1697721481	-15.5	103.19446589	3.09583397669
10.1797411442	-14.29	121.376314543	3.6412894363
10.189770937	-12.85	143.572258249	4.30716774746
10.1997561455	-11.2	165.244421098	4.95733263294
10.2097210884	-9.42	178.626211121	5.35878633362
10.2193980217	-7.54	194.276424559	5.82829273677
10.2294709682	-5.64	188.62405264	5.65872157921
10.2394881248	-3.87	176.696848268	5.30090544805
10.2494931221	-2.31	155.922081784	4.67766245353
10.2594950199	-0.88	142.972866439	4.28918599318
10.2694690228	0.45	133.346663479	4.00039990438
10.2792470455	1.73	130.905810982	3.92717432946
10.2894749641	2.95	119.281355743	3.57844067228
10.2994160652	4.19	124.73467383	3.74204021489
10.3093719482	5.54	135.598218305	4.06794654916
10.3194899559	6.96	140.343835242	4.21031505726
10.3295340538	8.41	144.363387771	4.33090163312
10.3392369747	9.88	151.500771064	4.54502313193
10.3492450714	11.33	144.882692903	4.3464807871
10.3594830036	12.69	132.839324655	3.98517973964
10.3695001602	13.98	128.779058908	3.86337176723
10.3794710636	15.22	124.361850745	3.73085552235
10.3894071579	16.46	124.797527534	3.74392582603
10.399515152	17.75	127.621760543	3.8286528163
10.4094979763	19.11	136.233991068	4.08701973203
10.4195010662	20.57	145.954901325	4.37864703976
10.4295139313	22.12	154.80084768	4.64402543039
10.439496994	23.68	156.264669469	4.68794008407
10.4494960308	25.2	152.014642218	4.56043926655
10.4594640732	26.62	142.455253175	4.27365759525
10.4694149494	27.99	137.676317895	4.13028953686
10.4795219898	29.34	133.570258539	4.00710775618
10.4895091057	30.66	132.170290052	3.96510870157
10.4995100498	31.94	127.98791618	3.8396374854
10.5095131397	33.2	125.961079226	3.77883237678
10.5194981098	34.47	127.191167144	3.81573501433
10.5295050144	35.8	132.908232155	3.98724696464
10.5394980907	37.15	135.09353438	4.0528060314
10.5497980118	38.51	132.039847226	3.96119541677
10.5619549751	39.8	106.112025103	3.18336075309
10.5699739456	41.0	149.645144794	4.48935434382
10.5798990726	42.18	118.89016599	3.5667049797
10.5898139477	43.29	111.952999567	3.35858998701
10.5998251438	44.39	109.876980233	3.296309407
10.6097681522	45.51	112.64196432	3.3792589296
10.6197330952	46.65	114.40105656	3.43203169681
10.6298420429	47.76	109.803713208	3.29411139623
10.6397690773	48.85	109.801171074	3.29403513221
10.6497750282	49.89	103.93814716	3.11814441479
10.6598081589	50.87	97.6763918065	2.93029175419
10.6695699692	51.82	97.3180148496	2.91954044549
10.679541111	52.76	94.27205203	2.8281615609
10.689522028	53.62	86.1644277763	2.58493283329
10.700895071	54.44	72.1003161293	2.16300948388
10.7095360756	55.2	87.9527368043	2.63858210413
10.7194440365	55.89	69.6409692711	2.08922907813
10.729542017	56.55	65.3596033432	1.9607881003
10.7395341396	57.17	62.0488780721	1.86146634216
10.7495160103	57.77	60.1089736547	1.80326920964
10.7595210075	58.36	58.9705309313	1.76911592794
10.7695560455	58.94	57.7974891898	1.73392467569
10.7794909477	59.53	59.3865937125	1.78159781138
10.7895131111	60.15	61.8628908555	1.85588672566
10.7994320393	60.78	63.5149272889	1.90544781867
10.8095319271	61.39	60.3967102592	1.81190130778
10.8195090294	62.0	61.1399966545	1.83419989963
10.8295180798	62.61	60.9448426669	1.82834528001
10.8395500183	63.23	61.8026114029	1.85407834209
10.8495500088	63.87	64.0000610352	1.92000183106
10.8595130444	64.53	66.2448702977	1.98734610893
10.8695399761	65.23	69.8119840213	2.09435952064
10.8798930645	65.94	68.5785703758	2.05735711127
10.8896501064	66.61	68.6683530447	2.06005059134
10.8995950222	67.24	63.3489528193	1.90046858458
10.9095470905	67.81	57.2745263763	1.71823579129
10.9195730686	68.35	53.8600818035	1.6158024541
10.9296720028	68.96	60.4024137117	1.81207241135
10.9395420551	69.77	82.0664341273	2.46199302382
10.9498031139	70.82	102.328621218	3.06985863655
10.9595150948	72.03	124.588384436	3.73765153308
10.9694650173	73.23	120.603953706	3.61811861117
10.979542017	74.19	95.2664515213	2.85799354564
10.9895510674	74.89	69.9367046997	2.09810114099
11.0003831387	75.4	47.0824079414	1.41247223824
11.0095350742	75.82	45.8919314333	1.376757943
11.0195419788	76.18	35.9751605832	1.0792548175
11.0295779705	76.61	42.8457908491	1.28537372547
11.0395190716	77.08	47.2784650806	1.41835395242
11.0494279861	77.5	42.3860754072	1.27158226222
11.0595591068	77.81	30.5987866237	0.91796359871
11.0695800781	78.02	20.9560524375	0.628681573125
11.0795631409	78.12	10.0169659916	0.300508979748
11.0895569324	78.18	6.00372736599	0.18011182098
11.0995080471	78.23	5.02456274857	0.150736882457
11.1095170975	78.22	-0.999095781425	-0.0299728734428
11.1197440624	78.11	-10.75587924	-0.3226763772
11.129545927	77.85	-26.5255652851	-0.795766958552
11.1394691467	77.41	-44.3404473703	-1.33021342111
11.1495249271	76.83	-57.6782682505	-1.73034804751
11.1595540047	76.18	-64.811544039	-1.94434632117
11.1695389748	75.49	-69.1038624642	-2.07311587393
11.1795320511	74.82	-67.0464207663	-2.01139262299
11.1895580292	74.18	-63.8341710263	-1.91502513079
11.1995289326	73.53	-65.1896798259	-1.95569039478
11.2094991207	72.85	-68.2033267971	-2.04609980391
11.2194471359	72.19	-66.3448925105	-1.99034677531
11.22965312	71.6	-57.8092218562	-1.73427665569
11.2395720482	71.15	-45.3678052064	-1.36103415619
11.2495541573	70.87	-28.050184389	-0.841505531671
11.2595479488	70.69	-18.011182098	-0.540335462939
11.2695610523	70.52	-16.9777532263	-0.50933259679
11.2795650959	70.28	-23.9902993327	-0.719708979981
11.2895340919	69.91	-37.1150713893	-1.11345214168
11.2994549274	69.41	-50.3989810387	-1.51196943116
11.3095350266	68.77	-63.4914392488	-1.90474317746
11.3195691109	67.99	-77.7350453833	-2.3320513615
11.3295829296	67.08	-90.8744229899	-2.7262326897
11.3395340443	66.06	-102.501080071	-3.07503240213
11.3495810032	64.9	-115.457822496	-3.46373467489
11.3595509529	63.73	-117.352647966	-3.52057943898
11.3695499897	62.51	-122.011752307	-3.66035256921
11.3795161247	61.19	-132.448536638	-3.97345609914
11.3894510269	59.75	-144.943550756	-4.34830652268
11.3995480537	58.1	-163.414441558	-4.90243324675
11.4095520973	56.11	-198.9195653	-5.96758695901
11.4195621014	53.85	-225.774134572	-6.77322403716
11.4295711517	51.38	-246.776658012	-7.40329974036
11.4395520687	48.92	-246.470339918	-7.39411019755
11.4495589733	46.52	-239.834403888	-7.19503211665
11.4595119953	44.27	-226.061993963	-6.7818598189
11.4694609642	42.22	-206.05150375	-6.18154511251
11.4795689583	40.35	-185.002086989	-5.55006260968
11.4895441532	38.52	-183.455061545	-5.50365184636
11.4995889664	36.6	-191.143425981	-5.73430277943
11.5095551014	34.49	-211.71697902	-6.35150937059
11.5195429325	32.15	-234.285098826	-7.02855296477
11.5296640396	29.62	-249.972653648	-7.49917960943
11.5395741463	26.96	-268.412852812	-8.05238558437
11.5504629612	24.21	-252.552735872	-7.57658207615
11.5596709251	21.45	-299.740530799	-8.99221592398
11.5699000359	18.78	-261.019757598	-7.83059272795
11.5798540115	16.32	-247.137433293	-7.4141229988
11.5898580551	14.3	-201.918352717	-6.05755058151
11.5998239517	12.72	-158.540677512	-4.75622032536
11.6098120213	11.42	-130.155281312	-3.90465843936
11.6197829247	10.18	-124.361850745	-3.73085552235
11.629709959	8.85	-133.977575714	-4.01932727142
11.6394579411	7.35	-153.87800225	-4.6163400675
11.6495480537	5.74	-159.562142671	-4.78686428014
11.6595489979	4.13	-160.98480082	-4.8295440246
11.6695711613	2.64	-148.670495766	-4.46011487297
11.6795749664	1.3	-133.949030244	-4.01847090731
11.6895430088	0.15	-115.368690952	-3.46106072855
11.6995561123	-0.79	-93.876988428	-2.81630965284
11.7104959488	-1.61	-74.955416367	-2.24866249101
11.7200419903	-2.39	-81.7092614701	-2.4512778441
11.7298920155	-3.17	-79.1876148521	-2.37562844556
11.7398841381	-4.14	-97.0764705321	-2.91229411596
11.7496020794	-5.37	-126.570017664	-3.79710052993
11.7598330975	-6.74	-133.906517524	-4.01719552573
11.7698359489	-8.06	-131.962371112	-3.95887113336
11.7798039913	-9.19	-113.362278935	-3.40086836805
11.7898099422	-10.07	-87.9476629813	-2.63842988944
11.8000969887	-10.71	-62.2141646001	-1.866424938
11.8101119995	-11.18	-46.9295548255	-1.40788664477
11.8198709488	-11.63	-46.1115215479	-1.38334564644
11.829957962	-12.21	-57.4996766569	-1.72499029971
11.8398759365	-12.98	-77.6368201159	-2.32910460348
11.8498380184	-13.87	-89.3387555045	-2.68016266513
11.8598239422	-14.77	-90.1268646739	-2.70380594022
11.8698101044	-15.59	-82.1136273129	-2.46340881939
11.8798210621	-16.29	-69.9233799328	-2.09770139799
11.8898589611	-16.95	-65.7508108878	-1.97252432664
11.8998539448	-17.65	-70.0351319116	-2.10105395735
11.9098501205	-18.34	-69.0263973096	-2.07079191929
11.9198670387	-19.05	-70.8800837816	-2.12640251345
11.9298639297	-19.74	-69.0214586215	-2.07064375865
11.9398379326	-20.38	-64.1668155089	-1.92500446527
11.9502191544	-20.93	-52.9802765146	-1.58940829544
11.9601089954	-21.43	-50.5569296786	-1.51670789036
11.9701189995	-21.89	-45.9540273907	-1.37862082172
11.9801051617	-22.39	-50.0692849469	-1.50207854841
11.99010396	-22.9	-51.0061290476	-1.53018387143
12.0001261234	-23.4	-49.8894281092	-1.49668284328
12.0101151466	-23.84	-44.0483509559	-1.32145052868
12.020097971	-24.18	-34.058497767	-1.02175493301
12.0300710201	-24.41	-23.0621544346	-0.691864633038
12.0401220322	-24.56	-14.9238702944	-0.447716108831
12.0501220226	-24.64	-8.0000076294	-0.240000228882
12.0601079464	-24.72	-8.0112768599	-0.240338305797
12.0709700584	-24.82	-9.20631269343	-0.276189380803
12.0801270008	-24.9	-8.73654073476	-0.262096222043
12.0901179314	-24.93	-3.00272330271	-0.0900816990813
12.1000790596	-24.91	2.00780469124	0.0602341407372
12.1100580692	-24.91	0.0	0.0
12.1204330921	-24.94	-2.89155988602	-0.0867467965806
12.1302621365	-24.97	-3.05217872217	-0.091565361665
12.1401650906	-25.07	-10.0979969183	-0.30293990755
12.1501419544	-25.19	-12.0278277494	-0.360834832481
12.160143137	-25.3	-10.998699342	-0.329960980261
12.1701519489	-25.41	-10.9903153883	-0.329709461648
12.1801431179	-25.5	-9.00795494679	-0.270238648404
12.1900939941	-25.57	-7.03455638882	-0.211036691664
12.2001669407	-25.58	-0.992758171791	-0.0297827451537
